date,load_type,country,price,price_difference
2019-10-06,база,Румунія,54.47,-7.43
2019-10-06,пік,Україна,73.02,NA
2019-10-06,пік,Польща,180.24,146.84
2019-10-06,пік,Словаччина,36.76,-49.66
2019-10-06,пік,Угорщина,58.43,-19.98
2019-10-06,пік,Румунія,58.43,-19.98
2019-10-06,позапік,Україна,44.66,NA
2019-10-06,позапік,Польща,161.46,261.53
2019-10-06,позапік,Словаччина,32.92,-26.29
2019-10-06,позапік,Угорщина,49.18,10.12
2019-10-06,позапік,Румунія,50.51,13.1
2019-10-07,база,Україна,59.94,NA
2019-10-07,база,Польща,269.9,350.28
2019-10-07,база,Словаччина,49.32,-17.72
2019-10-07,база,Угорщина,58.29,-2.75
2019-10-07,база,Румунія,58.29,-2.75
2019-10-07,пік,Україна,75.1,NA
2019-10-07,пік,Польща,300.67,300.36
2019-10-07,пік,Словаччина,55.52,-26.07
2019-10-07,пік,Угорщина,70.37,-6.3
2019-10-07,пік,Румунія,70.37,-6.3
2019-10-07,позапік,Україна,44.78,NA
2019-10-07,позапік,Польща,239.13,434.01
2019-10-07,позапік,Словаччина,43.13,-3.68
2019-10-07,позапік,Угорщина,46.22,3.22
2019-10-07,позапік,Румунія,46.22,3.22
2019-10-08,база,Україна,57.73,NA
2019-10-08,база,Польща,237.98,312.23
2019-10-08,база,Словаччина,46.96,-18.66
2019-10-08,база,Угорщина,62.51,8.28
2019-10-08,база,Румунія,66.51,15.21
2019-10-08,пік,Україна,72.95,NA
2019-10-08,пік,Польща,257.54,253.04
2019-10-08,пік,Словаччина,55.57,-23.82
2019-10-08,пік,Угорщина,74.59,2.25
2019-10-08,пік,Румунія,82.59,13.21
2019-10-08,позапік,Україна,42.51,NA
2019-10-08,позапік,Польща,218.41,413.78
2019-10-08,позапік,Словаччина,38.36,-9.76
2019-10-08,позапік,Угорщина,50.42,18.61
2019-10-08,позапік,Румунія,50.42,18.61
2019-10-09,база,Україна,59.68,NA
2019-10-09,база,Польща,241.17,304.11
2019-10-09,база,Словаччина,44.46,-25.5
2019-10-09,база,Угорщина,57.94,-2.92
2019-10-09,база,Румунія,57.91,-2.97
2019-10-09,пік,Україна,74.29,NA
2019-10-09,пік,Польща,266.27,258.42
2019-10-09,пік,Словаччина,49.2,-33.77
2019-10-09,пік,Угорщина,70.5,-5.1
2019-10-09,пік,Румунія,70.45,-5.17
2019-10-09,позапік,Україна,45.07,NA
2019-10-09,позапік,Польща,216.06,379.39
2019-10-09,позапік,Словаччина,39.72,-11.87
2019-10-09,позапік,Угорщина,45.38,0.69
2019-10-09,позапік,Румунія,45.38,0.69
2019-10-10,база,Україна,60.17,NA
2019-10-10,база,Польща,232.74,286.8
2019-10-10,база,Словаччина,35.08,-41.7
2019-10-10,база,Угорщина,68.76,14.28
2019-10-10,база,Румунія,68.87,14.46
2019-10-10,пік,Україна,74.97,NA
2019-10-10,пік,Польща,251.88,235.97
2019-10-10,пік,Словаччина,36.84,-50.86
2019-10-10,пік,Угорщина,82.09,9.5
2019-10-10,пік,Румунія,82.09,9.5
2019-10-10,позапік,Україна,45.37,NA
2019-10-10,позапік,Польща,213.6,370.8
2019-10-10,позапік,Словаччина,33.32,-26.56
2019-10-10,позапік,Угорщина,55.43,22.17
2019-10-10,позапік,Румунія,55.64,22.64
2019-10-11,база,Україна,59.42,NA
2019-10-11,база,Польща,219.96,270.18
2019-10-11,база,Словаччина,41.17,-30.71
2019-10-11,база,Угорщина,59.16,-0.44
2019-10-11,база,Румунія,59.18,-0.4
2019-10-11,пік,Україна,73.65,NA
2019-10-11,пік,Польща,227.97,209.53
2019-10-11,пік,Словаччина,37.76,-48.73
2019-10-11,пік,Угорщина,64.83,-11.98
2019-10-11,пік,Румунія,64.87,-11.92
2019-10-11,позапік,Україна,45.2,NA
2019-10-11,позапік,Польща,211.96,368.94
2019-10-11,позапік,Словаччина,44.58,-1.37
2019-10-11,позапік,Угорщина,53.49,18.34
2019-10-11,позапік,Румунія,53.49,18.34
2019-10-12,база,Україна,60,NA
2019-10-12,база,Польща,176.45,194.08
2019-10-12,база,Словаччина,35.27,-41.22
2019-10-12,база,Угорщина,49.94,-16.77
2019-10-12,база,Румунія,49.94,-16.77
2019-10-12,пік,Україна,74.94,NA
2019-10-12,пік,Польща,187,149.53
2019-10-12,пік,Словаччина,39.35,-47.49
2019-10-12,пік,Угорщина,53.21,-29
2019-10-12,пік,Румунія,53.21,-29
2019-10-12,позапік,Україна,45.07,NA
2019-10-12,позапік,Польща,165.89,268.07
2019-10-12,позапік,Словаччина,31.19,-30.8
2019-10-12,позапік,Угорщина,46.68,3.57
2019-10-12,позапік,Румунія,46.68,3.57
2019-10-13,база,Україна,54.47,NA
2019-10-13,база,Польща,172.41,216.52
2019-10-13,база,Словаччина,29.88,-45.14
2019-10-13,база,Угорщина,40.92,-24.88
2019-10-13,база,Румунія,40.92,-24.88
2019-10-13,пік,Україна,66.6,NA
2019-10-13,пік,Польща,181.54,172.58
2019-10-13,пік,Словаччина,29.18,-56.19
2019-10-13,пік,Угорщина,44.16,-33.69
2019-10-13,пік,Румунія,44.16,-33.69
2019-10-13,позапік,Україна,42.34,NA
2019-10-13,позапік,Польща,163.28,285.64
2019-10-13,позапік,Словаччина,30.58,-27.78
2019-10-13,позапік,Угорщина,37.67,-11.03
2019-10-13,позапік,Румунія,37.67,-11.03
2019-10-14,база,Україна,56.33,NA
2019-10-14,база,Польща,218.82,288.46
2019-10-14,база,Словаччина,42.78,-24.05
2019-10-14,база,Угорщина,63.11,12.04
2019-10-14,база,Румунія,63.5,12.73
2019-10-14,пік,Україна,69.59,NA
2019-10-14,пік,Польща,255.84,267.64
2019-10-14,пік,Словаччина,48.06,-30.94
2019-10-14,пік,Угорщина,76.93,10.55
2019-10-14,пік,Румунія,76.93,10.55
2019-10-14,позапік,Україна,43.07,NA
2019-10-14,позапік,Польща,181.79,322.08
2019-10-14,позапік,Словаччина,37.5,-12.93
2019-10-14,позапік,Угорщина,49.29,14.44
2019-10-14,позапік,Румунія,50.08,16.28
2019-10-15,база,Україна,56.43,NA
2019-10-15,база,Польща,233.56,313.89
2019-10-15,база,Словаччина,44.1,-21.85
2019-10-15,база,Угорщина,61.98,9.84
2019-10-15,база,Румунія,62.31,10.42
2019-10-15,пік,Україна,68.67,NA
2019-10-15,пік,Польща,247.67,260.67
2019-10-15,пік,Словаччина,47.79,-30.41
2019-10-15,пік,Угорщина,71.26,3.77
2019-10-15,пік,Румунія,71.26,3.77
2019-10-15,позапік,Україна,44.19,NA
2019-10-15,позапік,Польща,219.44,396.58
2019-10-15,позапік,Словаччина,40.41,-8.55
2019-10-15,позапік,Угорщина,52.71,19.28
2019-10-15,позапік,Румунія,53.36,20.75
2019-10-16,база,Україна,55.81,NA
2019-10-16,база,Польща,217.83,290.31
2019-10-16,база,Словаччина,39.03,-30.07
2019-10-16,база,Угорщина,65.21,16.84
2019-10-16,база,Румунія,67.22,20.44
2019-10-16,пік,Україна,69.44,NA
2019-10-16,пік,Польща,240.72,246.66
2019-10-16,пік,Словаччина,44.53,-35.87
2019-10-16,пік,Угорщина,74.69,7.56
2019-10-16,пік,Румунія,74.69,7.56
2019-10-16,позапік,Україна,42.17,NA
2019-10-16,позапік,Польща,194.95,362.3
2019-10-16,позапік,Словаччина,33.54,-20.46
2019-10-16,позапік,Угорщина,55.74,32.18
2019-10-16,позапік,Румунія,59.75,41.69
2019-10-17,база,Україна,57.01,NA
2019-10-17,база,Польща,229.07,301.81
2019-10-17,база,Словаччина,43.55,-23.61
2019-10-17,база,Угорщина,62.77,10.1
2019-10-17,база,Румунія,62.77,10.1
2019-10-17,пік,Україна,70.66,NA
2019-10-17,пік,Польща,252.53,257.39
2019-10-17,пік,Словаччина,51.25,-27.47
2019-10-17,пік,Угорщина,71.88,1.73
2019-10-17,пік,Румунія,71.88,1.73
2019-10-17,позапік,Україна,43.36,NA
2019-10-17,позапік,Польща,205.6,374.17
2019-10-17,позапік,Словаччина,35.85,-17.32
2019-10-17,позапік,Угорщина,53.66,23.75
2019-10-17,позапік,Румунія,53.66,23.75
2019-10-18,база,Україна,59.06,NA
2019-10-18,база,Польща,239.9,306.2
2019-10-18,база,Словаччина,40.85,-30.83
2019-10-18,база,Угорщина,61.79,4.62
2019-10-18,база,Румунія,61.79,4.62
2019-10-18,пік,Україна,73.41,NA
2019-10-18,пік,Польща,270.83,268.93
2019-10-18,пік,Словаччина,43.31,-41
2019-10-18,пік,Угорщина,68.94,-6.09
2019-10-18,пік,Румунія,68.94,-6.09
2019-10-18,позапік,Україна,44.71,NA
2019-10-18,позапік,Польща,208.98,367.41
2019-10-18,позапік,Словаччина,38.39,-14.14
2019-10-18,позапік,Угорщина,54.64,22.21
2019-10-18,позапік,Румунія,54.64,22.21
2019-10-19,база,Україна,54.47,NA
2019-10-19,база,Польща,208.03,281.92
2019-10-19,база,Словаччина,33.29,-38.88
2019-10-19,база,Угорщина,57.47,5.51
2019-10-19,база,Румунія,57.47,5.51
2019-10-19,пік,Україна,65.34,NA
2019-10-19,пік,Польща,235.63,260.62
2019-10-19,пік,Словаччина,36.39,-44.31
2019-10-19,пік,Угорщина,65.17,-0.26
2019-10-19,пік,Румунія,65.17,-0.26
2019-10-19,позапік,Україна,43.59,NA
2019-10-19,позапік,Польща,180.43,313.93
2019-10-19,позапік,Словаччина,30.19,-30.74
2019-10-19,позапік,Угорщина,49.76,14.15
2019-10-19,позапік,Румунія,49.76,14.15
2019-10-20,база,Україна,54.27,NA
2019-10-20,база,Польща,173.73,220.12
2019-10-20,база,Словаччина,33.63,-38.03
2019-10-20,база,Угорщина,43.27,-20.27
2019-10-20,база,Румунія,42.06,-22.5
2019-10-20,пік,Україна,65.52,NA
2019-10-20,пік,Польща,200.12,205.43
2019-10-20,пік,Словаччина,35.79,-45.38
2019-10-20,пік,Угорщина,47.89,-26.91
2019-10-20,пік,Румунія,45.46,-30.62
2019-10-20,позапік,Україна,43.02,NA
2019-10-20,позапік,Польща,147.35,242.52
2019-10-20,позапік,Словаччина,31.47,-26.85
2019-10-20,позапік,Угорщина,38.65,-10.16
2019-10-20,позапік,Румунія,38.65,-10.16
2019-10-21,база,Україна,55.27,NA
2019-10-21,база,Польща,249.84,352.04
2019-10-21,база,Словаччина,43.16,-21.91
2019-10-21,база,Угорщина,59.25,7.2
2019-10-21,база,Румунія,59.47,7.6
2019-10-21,пік,Україна,68.77,NA
2019-10-21,пік,Польща,285.08,314.54
2019-10-21,пік,Словаччина,49.92,-27.41
2019-10-21,пік,Угорщина,70.21,2.09
2019-10-21,пік,Румунія,70.21,2.09
2019-10-21,позапік,Україна,41.76,NA
2019-10-21,позапік,Польща,214.6,413.89
2019-10-21,позапік,Словаччина,36.41,-12.81
2019-10-21,позапік,Угорщина,48.28,15.61
2019-10-21,позапік,Румунія,48.73,16.69
2019-10-22,база,Україна,52.83,NA
2019-10-22,база,Польща,257.38,387.19
2019-10-22,база,Словаччина,47.47,-10.15
2019-10-22,база,Угорщина,52.46,-0.7
2019-10-22,база,Румунія,52.46,-0.7
2019-10-22,пік,Україна,65.37,NA
2019-10-22,пік,Польща,283.7,333.99
2019-10-22,пік,Словаччина,53.41,-18.3
2019-10-22,пік,Угорщина,57.65,-11.81
2019-10-22,пік,Румунія,57.65,-11.81
2019-10-22,позапік,Україна,40.3,NA
2019-10-22,позапік,Польща,231.07,473.37
2019-10-22,позапік,Словаччина,41.53,3.05
2019-10-22,позапік,Угорщина,47.27,17.3
2019-10-22,позапік,Румунія,47.27,17.3
2019-10-23,база,Україна,55.92,NA
2019-10-23,база,Польща,256.6,358.87
2019-10-23,база,Словаччина,45.25,-19.08
2019-10-23,база,Угорщина,47.91,-14.32
2019-10-23,база,Румунія,50.65,-9.42
2019-10-23,пік,Україна,71.33,NA
2019-10-23,пік,Польща,283.37,297.27
2019-10-23,пік,Словаччина,51.32,-28.05
2019-10-23,пік,Угорщина,53.43,-25.09
2019-10-23,пік,Румунія,56.9,-20.23
2019-10-23,позапік,Україна,40.51,NA
2019-10-23,позапік,Польща,229.83,467.34
2019-10-23,позапік,Словаччина,39.18,-3.28
2019-10-23,позапік,Угорщина,42.39,4.64
2019-10-23,позапік,Румунія,44.39,9.58
2019-10-24,база,Україна,54.71,NA
2019-10-24,база,Польща,245.4,348.55
2019-10-24,база,Словаччина,40.07,-26.76
2019-10-24,база,Угорщина,55.74,1.88
2019-10-24,база,Румунія,56.1,2.54
2019-10-24,пік,Україна,69.63,NA
2019-10-24,пік,Польща,261.02,274.87
2019-10-24,пік,Словаччина,44.17,-36.56
2019-10-24,пік,Угорщина,63.12,-9.35
2019-10-24,пік,Румунія,63.12,-9.35
2019-10-24,позапік,Україна,39.78,NA
2019-10-24,позапік,Польща,229.78,477.63
2019-10-24,позапік,Словаччина,35.97,-9.58
2019-10-24,позапік,Угорщина,48.35,21.54
2019-10-24,позапік,Румунія,49.08,23.38
2019-10-25,база,Україна,50.42,NA
2019-10-25,база,Польща,245.72,387.35
2019-10-25,база,Словаччина,39.37,-21.92
2019-10-25,база,Угорщина,58.03,15.09
2019-10-25,база,Румунія,58.03,15.09
2019-10-25,пік,Україна,62.79,NA
2019-10-25,пік,Польща,267.1,325.39
2019-10-25,пік,Словаччина,43.36,-30.94
2019-10-25,пік,Угорщина,67.32,7.21
2019-10-25,пік,Румунія,67.32,7.21
2019-10-25,позапік,Україна,38.05,NA
2019-10-25,позапік,Польща,224.34,489.59
2019-10-25,позапік,Словаччина,35.38,-7.02
2019-10-25,позапік,Угорщина,48.73,28.07
2019-10-25,позапік,Румунія,48.73,28.07
2019-10-26,база,Україна,49.22,NA
2019-10-26,база,Польща,222.39,351.83
2019-10-26,база,Словаччина,27.24,-44.66
2019-10-26,база,Угорщина,49.97,1.52
2019-10-26,база,Румунія,49.97,1.52
2019-10-26,пік,Україна,61.06,NA
2019-10-26,пік,Польща,240.6,294.04
2019-10-26,пік,Словаччина,30.84,-49.49
2019-10-26,пік,Угорщина,56.01,-8.27
2019-10-26,пік,Румунія,56.01,-8.27
2019-10-26,позапік,Україна,37.38,NA
2019-10-26,позапік,Польща,204.18,446.23
2019-10-26,позапік,Словаччина,23.65,-36.73
